dataset,variant,local_layers,global_layers,probe_branch,message_depth,fold,directed_distance,expected_reachable,source_cell_id,target_cell_id,pair_drug_id,label,source_input_change,target_branch_change,baseline_logit,perturbed_logit,absolute_logit_change,signed_logit_change,source_nonzero,control_cell_id,control_target_branch_change,control_absolute_logit_change,control_nonzero
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000305,ACH-000472,11178236,1,13.664169311523438,1.7348120309179649e-06,5.19550895690918,5.195509433746338,4.76837158203125e-07,-4.76837158203125e-07,1,ACH-000350,2.1245746211207006e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000308,ACH-000518,10184653,1,9.292588233947754,2.25677445087058e-06,-1.6050564050674438,-1.6050562858581543,1.1920928955078125e-07,-1.1920928955078125e-07,1,ACH-000336,2.487479378032731e-06,1.1920928955078125e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000311,ACH-000153,10027278,1,7.296904563903809,2.2771446310798638e-06,-0.3085794150829315,-0.30857959389686584,1.7881393432617188e-07,1.7881393432617188e-07,1,ACH-000345,2.141187451343285e-06,1.4901161193847656e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000320,ACH-000138,10027278,1,10.370416641235352,2.4237344860011945e-06,4.557714939117432,4.557713985443115,9.5367431640625e-07,9.5367431640625e-07,1,ACH-000351,2.569762500570505e-06,4.76837158203125e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000336,ACH-000790,11511120,1,7.593175888061523,2.070531763820327e-06,2.525350570678711,2.52535080909729,2.384185791015625e-07,-2.384185791015625e-07,1,ACH-000369,2.6812970190803753e-06,4.76837158203125e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000351,ACH-001306,10368812,1,9.254778861999512,2.4226289951911895e-06,4.402173042297363,4.402173042297363,0.0,0.0,1,ACH-000359,2.3145103114075027e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000381,ACH-000476,159324,1,15.909496307373047,2.059469807136338e-06,2.349557638168335,2.349557638168335,0.0,0.0,1,ACH-000352,1.8638852452568244e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000381,ACH-000752,11647372,1,15.909496307373047,1.7235588529729284e-06,1.1615304946899414,1.1615304946899414,0.0,0.0,1,ACH-000362,1.7530855984659865e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000392,ACH-000905,10109823,1,3.994307279586792,1.8410332813800778e-06,3.2692439556121826,3.2692441940307617,2.384185791015625e-07,-2.384185791015625e-07,1,ACH-000371,1.4663844467577292e-06,2.384185791015625e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000399,ACH-000859,10184653,1,7.856141090393066,2.6342302135162754e-06,-0.0760936364531517,-0.07609372586011887,8.940696716308594e-08,8.940696716308594e-08,1,ACH-000359,2.1569494492723607e-06,2.9802322387695312e-08,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000421,ACH-000621,11152667,1,6.534816265106201,2.183869355576462e-06,2.496936082839966,2.4969356060028076,4.76837158203125e-07,4.76837158203125e-07,1,ACH-000352,2.09519021154847e-06,4.76837158203125e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000432,ACH-000372,10127622,1,13.691600799560547,2.309361661900766e-06,-2.3286473751068115,-2.3286478519439697,4.76837158203125e-07,4.76837158203125e-07,1,ACH-000381,1.9773326584981987e-06,2.384185791015625e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000441,ACH-000311,10127622,1,4.065884113311768,2.109834667862742e-06,2.2538206577301025,2.2538211345672607,4.76837158203125e-07,-4.76837158203125e-07,1,ACH-000358,1.7164506971312221e-06,4.76837158203125e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000447,ACH-000755,10377751,1,10.973221778869629,1.6203795212277328e-06,0.8899242281913757,0.8899241089820862,1.1920928955078125e-07,1.1920928955078125e-07,1,ACH-000358,1.5915568383206846e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000451,ACH-000684,10127622,1,5.433827877044678,2.8145555006631184e-06,0.5141829252243042,0.5141826272010803,2.980232238769531e-07,2.980232238769531e-07,1,ACH-000363,2.5864094368444057e-06,5.960464477539063e-08,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000452,ACH-000559,11338033,1,6.060733318328857,1.9535550563887227e-06,1.5967411994934082,1.5967413187026978,1.1920928955078125e-07,-1.1920928955078125e-07,1,ACH-000396,2.0499185211519944e-06,1.1920928955078125e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000452,ACH-000861,10302451,1,6.060733318328857,1.8968617041537073e-06,-1.8106831312179565,-1.8106834888458252,3.5762786865234375e-07,3.5762786865234375e-07,1,ACH-000378,1.7796070324038737e-06,2.384185791015625e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000464,ACH-000394,13342,1,7.9523468017578125,1.7806975165512995e-06,1.2340056896209717,1.2340054512023926,2.384185791015625e-07,2.384185791015625e-07,1,ACH-000378,1.9059657461184543e-06,1.1920928955078125e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000464,ACH-000930,10027278,1,7.9523468017578125,2.8370332074700855e-06,2.929795742034912,2.929795980453491,2.384185791015625e-07,-2.384185791015625e-07,1,ACH-000373,2.764344799288665e-06,2.384185791015625e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000472,ACH-000674,11178236,1,7.461013317108154,2.1634109543811064e-06,2.762807607650757,2.762807846069336,2.384185791015625e-07,-2.384185791015625e-07,1,ACH-000373,2.066301703962381e-06,4.76837158203125e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000475,ACH-000074,10341154,1,19.77608871459961,2.0211716673657065e-06,-1.7627846002578735,-1.762784719467163,1.1920928955078125e-07,1.1920928955078125e-07,1,ACH-000422,2.3137802145356545e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000476,ACH-000304,10368812,1,7.611478805541992,1.3461278740578564e-06,4.583864688873291,4.583864212036133,4.76837158203125e-07,4.76837158203125e-07,1,ACH-000389,1.5467190905837924e-06,4.76837158203125e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000481,ACH-000855,11178236,1,11.86203670501709,2.6110940325452248e-06,3.8652913570404053,3.8652913570404053,0.0,0.0,1,ACH-000401,2.322237605767441e-06,4.76837158203125e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000482,ACH-000248,10184653,1,7.225832462310791,1.5526909464824712e-06,-0.6218507885932922,-0.6218506693840027,1.1920928955078125e-07,-1.1920928955078125e-07,1,ACH-000375,2.1391927020886214e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000491,ACH-000464,11175137,1,11.737714767456055,1.5909819239823264e-06,-1.6127736568450928,-1.6127734184265137,2.384185791015625e-07,-2.384185791015625e-07,1,ACH-000394,2.547001713537611e-06,2.384185791015625e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000518,ACH-000120,10077147,1,7.618897914886475,1.6517168432983453e-06,3.374384880065918,3.374384880065918,0.0,0.0,1,ACH-000379,2.179693638026947e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000521,ACH-000628,11455910,1,12.4463529586792,2.345227812838857e-06,5.254302978515625,5.254302501678467,4.76837158203125e-07,4.76837158203125e-07,1,ACH-000401,2.228689709227183e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000522,ACH-000563,10027278,1,14.737070083618164,2.508473471607431e-06,2.5780088901519775,2.5780093669891357,4.76837158203125e-07,-4.76837158203125e-07,1,ACH-000427,1.9208450794394594e-06,4.76837158203125e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000522,ACH-000609,104842,1,14.737070083618164,1.6426924958068412e-06,6.94661808013916,6.94661808013916,0.0,0.0,1,ACH-000421,1.924980551848421e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000528,ACH-000776,10127622,1,3.9962058067321777,2.527916876715608e-06,3.5384039878845215,3.5384039878845215,0.0,0.0,1,ACH-000392,2.0754121123900404e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000560,ACH-000136,10074640,1,4.574320316314697,2.109541583195096e-06,-2.726548910140991,-2.726548910140991,0.0,0.0,1,ACH-000450,2.244917141069891e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000562,ACH-000105,10027278,1,6.276634216308594,1.7711583950585919e-06,7.572353363037109,7.572353363037109,0.0,0.0,1,ACH-000400,2.194115268139285e-06,4.76837158203125e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000568,ACH-000729,10027278,1,4.327517509460449,2.4258422399725532e-06,2.519943952560425,2.5199437141418457,2.384185791015625e-07,2.384185791015625e-07,1,ACH-000465,2.516961558285402e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000587,ACH-000881,10074640,1,3.6420438289642334,2.2148253719933564e-06,-0.8583367466926575,-0.8583366870880127,5.960464477539063e-08,-5.960464477539063e-08,1,ACH-000408,2.3559987312182784e-06,3.5762786865234375e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000621,ACH-000713,10074640,1,7.218952178955078,1.7786261423680116e-06,-1.6604201793670654,-1.660420298576355,1.1920928955078125e-07,1.1920928955078125e-07,1,ACH-000399,2.20305673792609e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000652,ACH-000430,11152667,1,4.37025260925293,1.9538540527719306e-06,7.161613464355469,7.161613464355469,0.0,0.0,1,ACH-000452,1.8960957959279767e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000667,ACH-000936,10127622,1,11.206138610839844,2.3733348371024476e-06,2.1698708534240723,2.169870615005493,2.384185791015625e-07,2.384185791015625e-07,1,ACH-000427,2.4230300823546713e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000668,ACH-000725,10113978,1,3.6448190212249756,1.981336254175403e-06,-2.317945718765259,-2.317945718765259,0.0,0.0,1,ACH-000427,1.7910066389958956e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000681,ACH-000358,11152667,1,9.705971717834473,1.5208905779218185e-06,3.2243807315826416,3.2243807315826416,0.0,0.0,1,ACH-000410,1.4462189028563444e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000691,ACH-000824,10027278,1,8.52786922454834,2.2174467630975414e-06,5.335907459259033,5.335907936096191,4.76837158203125e-07,-4.76837158203125e-07,1,ACH-000403,2.2157071271067252e-06,4.76837158203125e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000693,ACH-000099,10027278,1,9.262053489685059,3.2323177947546355e-06,0.6968918442726135,0.6968918442726135,0.0,0.0,1,ACH-000399,2.363060957577545e-06,1.1920928955078125e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000699,ACH-000637,11338033,1,7.454744338989258,1.8238825987282326e-06,2.5277276039123535,2.5277273654937744,2.384185791015625e-07,2.384185791015625e-07,1,ACH-000403,1.9843164409394376e-06,2.384185791015625e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000717,ACH-000965,10127622,1,12.8175048828125,2.574676500444184e-06,2.19158673286438,2.191586494445801,2.384185791015625e-07,2.384185791015625e-07,1,ACH-000423,2.9307821023394354e-06,4.76837158203125e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000720,ACH-000881,10074640,1,9.244302749633789,1.8457055830367608e-06,-0.8583367466926575,-0.8583367466926575,0.0,0.0,1,ACH-000432,2.569541948105325e-06,2.384185791015625e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000743,ACH-000869,11152667,1,17.964189529418945,2.0325360310380347e-06,5.878534317016602,5.87853479385376,4.76837158203125e-07,-4.76837158203125e-07,1,ACH-000411,2.316313612027443e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000755,ACH-000187,11175137,1,9.533394813537598,1.8471112070983509e-06,0.4733855128288269,0.4733857214450836,2.086162567138672e-07,-2.086162567138672e-07,1,ACH-000473,1.762805709404347e-06,1.1920928955078125e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000759,ACH-000905,10109823,1,8.554295539855957,1.4190765114108217e-06,3.2692439556121826,3.2692439556121826,0.0,0.0,1,ACH-000456,1.7896753661261755e-06,2.384185791015625e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000775,ACH-000349,10368812,1,5.380091190338135,2.085986579913879e-06,1.307356595993042,1.3073562383651733,3.5762786865234375e-07,3.5762786865234375e-07,1,ACH-000423,2.332423036932596e-06,2.384185791015625e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000775,ACH-000885,10077147,1,5.380091190338135,1.9311726191517664e-06,1.0368459224700928,1.0368459224700928,0.0,0.0,1,ACH-000440,2.0399936602188973e-06,2.384185791015625e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000776,ACH-000380,10027278,1,5.814934253692627,1.9945894109696383e-06,4.17087459564209,4.17087459564209,0.0,0.0,1,ACH-000525,2.4479579678882146e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000784,ACH-000955,10127622,1,12.64754581451416,1.673325300544093e-06,1.6215057373046875,1.621505856513977,1.1920928955078125e-07,-1.1920928955078125e-07,1,ACH-000456,1.8640853340912145e-06,2.384185791015625e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000787,ACH-000766,10172943,1,7.521424293518066,2.4471698907291284e-06,1.8309803009033203,1.8309803009033203,0.0,0.0,1,ACH-000441,2.433206645946484e-06,2.384185791015625e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000789,ACH-000035,10368812,1,14.19460391998291,1.7694197822493152e-06,2.9840617179870605,2.9840617179870605,0.0,0.0,1,ACH-000465,1.921968305396149e-06,2.384185791015625e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000789,ACH-000410,10027278,1,14.19460391998291,1.5315525843107025e-06,0.25593170523643494,0.25593143701553345,2.682209014892578e-07,2.682209014892578e-07,1,ACH-000475,1.716582232802466e-06,3.5762786865234375e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000810,ACH-000257,10368812,1,3.4783105850219727,2.264076329083764e-06,3.2243311405181885,3.2243311405181885,0.0,0.0,1,ACH-000443,2.1441712760861265e-06,4.76837158203125e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000812,ACH-000525,11647372,1,11.441823959350586,1.58122668381111e-06,3.151810884475708,3.15181040763855,4.76837158203125e-07,4.76837158203125e-07,1,ACH-000439,1.8901176872532233e-06,4.76837158203125e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000823,ACH-000858,10127622,1,8.84320068359375,2.04244201995607e-06,2.3164634704589844,2.3164637088775635,2.384185791015625e-07,-2.384185791015625e-07,1,ACH-000469,1.8759131990009337e-06,2.384185791015625e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000824,ACH-000879,126565,1,8.83712387084961,2.861496341211023e-06,3.380011796951294,3.380011558532715,2.384185791015625e-07,2.384185791015625e-07,1,ACH-000465,2.7230032628722256e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000855,ACH-000795,10184653,1,6.949615001678467,2.09838367482007e-06,-1.972420573234558,-1.972420573234558,0.0,0.0,1,ACH-000551,2.094340743497014e-06,3.5762786865234375e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000857,ACH-000835,10027278,1,7.7144880294799805,1.8783412087941542e-06,2.0164172649383545,2.0164172649383545,0.0,0.0,1,ACH-000473,1.4624376944993855e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000869,ACH-000351,11175137,1,4.334827423095703,2.1338021269912133e-06,0.45354512333869934,0.4535447955131531,3.2782554626464844e-07,3.2782554626464844e-07,1,ACH-000475,2.5205608835676685e-06,1.4901161193847656e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000880,ACH-000451,10077147,1,8.549670219421387,2.2551530491909944e-06,-2.3841335773468018,-2.3841335773468018,0.0,0.0,1,ACH-000491,2.044492021013866e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000880,ACH-000680,24785538,1,8.549670219421387,2.442291588522494e-06,-1.2996903657913208,-1.2996902465820312,1.1920928955078125e-07,-1.1920928955078125e-07,1,ACH-000548,2.4109313017106615e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000885,ACH-000035,10368812,1,6.901232719421387,1.7174845652334625e-06,2.9840617179870605,2.9840614795684814,2.384185791015625e-07,2.384185791015625e-07,1,ACH-000486,1.8650233641892555e-06,2.384185791015625e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000903,ACH-000672,10027278,1,6.163250923156738,2.0337261048553046e-06,4.4861345291137695,4.4861345291137695,0.0,0.0,1,ACH-000465,2.7370695079298457e-06,4.76837158203125e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000910,ACH-000640,104842,1,7.266331672668457,1.6885028344404418e-06,1.95804762840271,1.9580473899841309,2.384185791015625e-07,2.384185791015625e-07,1,ACH-000484,1.9309798062749906e-06,3.5762786865234375e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000910,ACH-000744,10368812,1,7.266331672668457,2.2074361822888022e-06,2.946424961090088,2.946425199508667,2.384185791015625e-07,-2.384185791015625e-07,1,ACH-000515,2.2450365122494986e-06,2.384185791015625e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000915,ACH-000318,107969,1,5.0873122215271,1.7777944094632403e-06,4.206260681152344,4.206260681152344,0.0,0.0,1,ACH-000465,1.6823182704683859e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000920,ACH-000106,11152667,1,12.413805961608887,1.2045209132338641e-06,2.6389482021331787,2.6389482021331787,0.0,0.0,1,ACH-000470,1.6786474361651926e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000934,ACH-000599,10368812,1,5.113804340362549,2.011446667893324e-06,5.543856143951416,5.543856143951416,0.0,0.0,1,ACH-000504,2.253287220810307e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000944,ACH-000918,11152667,1,11.691433906555176,1.6041199160099495e-06,7.097663879394531,7.097663879394531,0.0,0.0,1,ACH-000536,1.8888274553319206e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000951,ACH-000242,107969,1,6.662909984588623,2.3344562123384094e-06,2.1227025985717773,2.1227025985717773,0.0,0.0,1,ACH-000486,2.1911828298470937e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000976,ACH-000815,10074640,1,6.504477024078369,2.5477820599917322e-06,-1.9520385265350342,-1.9520384073257446,1.1920928955078125e-07,-1.1920928955078125e-07,1,ACH-000482,2.0331417545094155e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000998,ACH-000830,10074640,1,19.625633239746094,2.6209370389551623e-06,-1.4921869039535522,-1.4921873807907104,4.76837158203125e-07,4.76837158203125e-07,1,ACH-000572,2.7499304451339412e-06,2.384185791015625e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,2,3,0,ACH-000998,ACH-000855,11178236,1,19.625633239746094,2.300507958352682e-06,3.8652913570404053,3.8652913570404053,0.0,0.0,1,ACH-000534,2.272034862471628e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,2,1,ACH-000002,ACH-000078,10027278,1,10.515359878540039,9.090665844269097e-05,1.7894020080566406,1.789389729499817,1.2278556823730469e-05,1.2278556823730469e-05,1,ACH-000004,1.902563212752284e-06,2.384185791015625e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,2,1,ACH-000065,ACH-000751,11152667,1,14.280431747436523,0.00015936557610984892,4.991140842437744,4.991130352020264,1.049041748046875e-05,1.049041748046875e-05,1,ACH-000004,1.8387665932095842e-06,4.76837158203125e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,2,1,ACH-000073,ACH-000056,10027278,1,9.727787971496582,0.0009742435649968684,6.893182754516602,6.893436431884766,0.0002536773681640625,-0.0002536773681640625,1,ACH-000018,2.440087882860098e-06,9.5367431640625e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,2,1,ACH-000074,ACH-000532,10368812,1,16.854812622070312,0.00248920451849699,-1.856710433959961,-1.8568758964538574,0.00016546249389648438,0.00016546249389648438,1,ACH-000008,1.5376790543086827e-06,1.1920928955078125e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,2,1,ACH-000112,ACH-000301,10074640,1,19.723358154296875,0.00042529680649749935,2.539069890975952,2.5389528274536133,0.00011706352233886719,0.00011706352233886719,1,ACH-000020,2.0392867554619443e-06,2.384185791015625e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,2,1,ACH-000113,ACH-000534,10027278,1,13.484950065612793,0.00017206011398229748,0.20984773337841034,0.20980198681354523,4.5746564865112305e-05,4.5746564865112305e-05,1,ACH-000024,2.0646116354328115e-06,2.9802322387695312e-08,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,2,1,ACH-000129,ACH-000859,10027278,1,5.189465522766113,0.0005474669742397964,1.7013092041015625,1.701308012008667,1.1920928955078125e-06,1.1920928955078125e-06,1,ACH-000019,2.461566282363492e-06,1.1920928955078125e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,2,1,ACH-000138,ACH-000243,104842,1,3.9926884174346924,0.00035364352515898645,3.5055887699127197,3.5056426525115967,5.3882598876953125e-05,-5.3882598876953125e-05,1,ACH-000020,1.4182218137648306e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,2,1,ACH-000138,ACH-000269,11338033,1,3.9926884174346924,0.0002350840950384736,3.2003369331359863,3.200382947921753,4.601478576660156e-05,-4.601478576660156e-05,1,ACH-000038,1.7731853176883305e-06,2.384185791015625e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,2,1,ACH-000144,ACH-000546,10027278,1,4.085446357727051,0.00041768772643990815,1.089351773262024,1.0894112586975098,5.9485435485839844e-05,-5.9485435485839844e-05,1,ACH-000024,2.481349611116457e-06,1.1920928955078125e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,2,1,ACH-000188,ACH-000222,300471,1,9.889568328857422,0.0005859924131073058,3.0140225887298584,3.013993978500366,2.86102294921875e-05,2.86102294921875e-05,1,ACH-000035,2.437502416796633e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,2,1,ACH-000189,ACH-000628,10027278,1,4.718936443328857,0.0006095442222431302,2.316093921661377,2.3162615299224854,0.00016760826110839844,-0.00016760826110839844,1,ACH-000047,1.44230511978094e-06,2.384185791015625e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,2,1,ACH-000212,ACH-000506,24737642,1,4.305994510650635,0.0003634213062468916,-0.7567635178565979,-0.7567186951637268,4.482269287109375e-05,-4.482269287109375e-05,1,ACH-000046,1.9883088953065453e-06,1.1920928955078125e-07,1
